search_year,rank,movie_code,movie_name,open_date,sales_amount,sales_share,audience_count,screen_count,nation,movie_type,final_base_year_month,crawled_at
2012,10,20113535,부러진 화살,2012-01-18,25878110500,3.1,3450941,453,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,11,20088506,26년,2012-11-29,21111878145,2.5,2940475,604,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,12,20124075,내가 살인범이다,2012-11-08,20392266000,2.4,2729798,547,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,13,20113533,후궁 : 제왕의 첩,2012-06-06,19330302500,2.3,2636320,624,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,14,20124050,화차,2012-03-08,18459203000,2.2,2436400,548,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,15,20125920,이웃사람,2012-08-22,18087442369,2.2,2434099,600,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,16,20124039,타워,2012-12-25,14658256500,1.7,2014589,617,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,17,20124045,코리아,2012-05-03,13448848500,1.6,1872681,537,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,18,20124936,나의 PS 파트너 ,2012-12-06,13548606616,1.6,1786831,552,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,19,20124399,반창꼬,2012-12-19,12459852719,1.5,1730535,466,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,20,20113916,러브픽션,2012-02-29,13200412500,1.6,1726202,617,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,21,20124063,공모자들,2012-08-29,12240964500,1.5,1646142,496,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,22,20110249,하울링,2012-02-16,11765293500,1.4,1612554,550,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,23,20124057,용의자X,2012-10-18,11241013000,1.3,1552055,553,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,24,20124065,차형사,2012-05-30,9752555296,1.2,1346754,433,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,25,20124066,은교,2012-04-25,9917728000,1.2,1346274,521,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,26,20124400,간첩,2012-09-20,9316548500,1.1,1310895,576,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,27,20124032,간기남,2012-04-11,9356404500,1.1,1246185,356,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,28,20124049,R2B: 리턴투베이스,2012-08-15,8602921371,1.0,1201944,539,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,29,20124064,돈의 맛,2012-05-17,8780178611,1.0,1166018,643,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,30,20113886,회사원,2012-10-11,8321175000,1.0,1110523,549,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,31,20100215,점박이:한반도의 공룡3D,2012-01-26,9621468000,1.1,1040636,457,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,32,20128687,가문의 영광5 - 가문의 귀환,2012-12-19,7245056500,0.9,1012223,447,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,33,20124051,시체가 돌아왔다,2012-03-29,7360631000,0.9,986923,435,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,34,20113671,원더풀 라디오,2012-01-05,7193596000,0.9,977470,474,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,35,20124348,돈 크라이 마미,2012-11-22,6798882099,0.8,972962,444,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,36,20113887,점쟁이들,2012-10-03,6731202500,0.8,953682,479,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,37,20110312,미확인 동영상 : 절대클릭금지,2012-05-30,5939840500,0.7,867386,361,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,38,20124080,나는 왕이로소이다,2012-08-08,5455343404,0.7,790181,471,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,39,20113260,퍼펙트 게임,2011-12-21,5224000500,0.6,695312,413,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,40,20113532,미쓰GO,2012-06-21,4441859000,0.5,611685,440,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,41,20124934,피에타,2012-09-06,4355592500,0.5,603283,291,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,42,20113643,파파,2012-02-01,3999992000,0.5,587279,414,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,43,20110295,마이 웨이,2011-12-21,4180964000,0.5,556580,645,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,44,20124055,아부의 왕,2012-06-21,3511102500,0.4,497880,428,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,45,20113951,페이스메이커,2012-01-18,3443753000,0.4,467697,412,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,46,20125916,두 개의 달,2012-07-12,2949348748,0.4,426706,347,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,47,20123161,늑대소년-확장판,2012-12-06,2868180500,0.3,414064,278,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,48,20125406,음치 클리닉 ,2012-11-29,2248238000,0.3,338168,360,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,49,20127546,남영동1985,2012-11-22,2358477601,0.3,332597,310,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,50,20124349,무서운 이야기,2012-07-25,2452368566,0.3,331760,274,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2013,1,20127593,7번방의 선물,2013-01-23,91431914670,10.1,12811206,787,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,2,20126674,설국열차,2013-08-01,67010077500,7.4,9349991,1128,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,3,20126091,관상,2013-09-11,66005451500,7.3,9134586,1190,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,4,20124083,베를린,2013-01-30,52354931637,5.8,7166199,894,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,5,20126672,은밀하게 위대하게,2013-06-05,48700887413,5.4,6959083,1341,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,6,20134803,변호인,2013-12-18,40953438500,4.5,5687052,923,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,7,20136049,숨바꼭질,2013-08-14,39602987500,4.4,5604104,779,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,8,20136052,더 테러 라이브,2013-07-31,39866712881,4.4,5583596,743,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,9,20122783,감시자들,2013-07-03,39380162179,4.3,5508017,949,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,10,20124401,신세계,2013-02-21,34881330905,3.8,4682492,671,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,11,20124935,박수건달,2013-01-09,28343986569,3.1,3893216,599,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,12,20124086,스파이,2013-09-05,24509269305,2.7,3435801,785,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,13,20124039,타워,2012-12-25,22996601500,2.5,3166425,617,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,14,20124937,감기,2013-08-14,21784202000,2.4,3119023,806,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,15,20137044,친구 2,2013-11-14,21795237513,2.4,2969900,968,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,16,20134582,소원,2013-10-02,18529792100,2.0,2711071,641,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,17,20123383,화이: 괴물을 삼킨 아이,2013-10-09,17695412795,1.9,2394453,817,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,18,20124938,용의자,2013-12-24,15629492500,1.7,2176752,807,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,19,20122784,몽타주,2013-05-16,15002458500,1.6,2095592,540,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,20,20128690,연애의 온도,2013-03-21,13798864446,1.5,1865195,567,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,21,20129606,공범,2013-10-24,12333110882,1.4,1766285,611,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,22,20134123,집으로 가는 길,2013-12-11,12373339745,1.4,1763231,740,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,23,20125333,전설의 주먹,2013-04-10,12777314500,1.4,1744585,724,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,24,20129368,파파로티,2013-03-14,11825934000,1.3,1716429,552,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,25,20126671,런닝맨,2013-04-04,10060239500,1.1,1422844,567,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,26,20124082,미스터 고,2013-07-17,9337990000,1.0,1328890,840,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,27,20136061,결혼전야,2013-11-21,8434175719,0.9,1212843,524,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,28,20123381,깡철이,2013-10-02,8572344462,0.9,1209363,707,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,29,20129114,더 웹툰: 예고살인,2013-06-27,8534322070,0.9,1201033,541,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,30,20120426,고령화 가족,2013-05-09,8169492153,0.9,1141222,583,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,31,20127595,동창생,2013-11-06,7010197126,0.8,1048280,660,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,32,20121549,전국노래자랑,2013-05-01,6685476000,0.7,977873,581,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,33,20123681,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,6819979500,0.7,929985,459,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,34,20124402,열한시,2013-11-28,6097792000,0.7,870785,512,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,35,20125990,남쪽으로 튀어,2013-02-06,5970851500,0.7,832894,428,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,36,20124399,반창꼬,2012-12-19,5451422068,0.6,745262,466,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,37,20134801,더 파이브,2013-11-14,5343797000,0.6,731212,501,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,38,20134407,사이코메트리,2013-03-07,3978107129,0.4,534176,429,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,39,20126087,남자사용설명서,2013-02-14,3606480257,0.4,507890,372,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,40,20136058,무서운 이야기 2,2013-06-05,3393667500,0.4,495522,337,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,41,20139981,캐치미,2013-12-18,3293262500,0.4,480434,517,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,42,20138223,노브레싱,2013-10-30,2991824739,0.3,451669,584,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,43,20110881,창수,2013-11-28,3146542000,0.3,429141,415,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,44,20128691,미나문방구,2013-05-16,2247017000,0.2,334323,385,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,45,20122785,롤러코스터,2013-10-17,1913087600,0.2,270148,374,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,46,20123384,밤의 여왕,2013-10-17,1762892500,0.2,252475,333,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,47,20128747,분노의 윤리학,2013-02-21,1658653000,0.2,225618,302,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,48,20122786,응징자,2013-10-30,1388412500,0.2,192347,305,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,49,20126583,마이 리틀 히어로,2013-01-09,1286203128,0.1,183650,341,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2013,50,20120428,톱스타,2013-10-24,1194180500,0.1,175152,397,한국,전체,2026/03,2026-05-28T11:10:51.072250+00:00
2014,1,20129370,명량,2014-07-30,135748398910,16.6,17613682,1587,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,2,20136064,해적: 바다로 간 산적,2014-08-06,66370682706,8.1,8666046,838,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,3,20131102,수상한 그녀,2014-01-22,62696639249,7.7,8656397,692,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,4,20134803,변호인,2013-12-18,41918320800,5.1,5687558,923,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,5,20137048,국제시장,2014-12-17,41089576596,5.0,5345678,966,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,6,20123501,군도: 민란의 시대,2014-07-23,36987755999,4.5,4774895,1394,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,7,20134804,타짜-신의 손,2014-09-03,32373120927,4.0,4015361,890,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,8,20139183,역린,2014-04-30,29893297890,3.6,3849433,1054,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,9,20141111,"님아, 그 강을 건너지 마오",2014-11-27,29845829479,3.6,3846378,206,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,10,20139201,신의 한 수,2014-07-03,28810921456,3.5,3566336,794,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,11,20130442,끝까지 간다,2014-05-29,27007303900,3.3,3450305,645,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,12,20139164,표적,2014-04-30,22256359300,2.7,2841788,665,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,13,20147930,나의 사랑 나의 신부,2014-10-08,16636404305,2.0,2141155,629,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,14,20137043,남자가 사랑할 때,2014-01-22,14510222300,1.8,1979311,531,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,15,20124938,용의자,2013-12-24,14407668500,1.8,1954496,807,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,16,20149265,기술자들,2014-12-24,13652480148,1.7,1778083,641,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,17,20134589,제보자,2014-10-02,13515762802,1.7,1755181,676,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,18,20139881,피끓는 청춘,2014-01-22,11688382888,1.4,1676040,679,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,19,20134594,두근두근 내 인생,2014-09-03,12291081634,1.5,1624601,629,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,20,20138226,우아한 거짓말,2014-03-13,11727360300,1.4,1618988,555,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,21,20134082,해무(海霧),2014-08-13,11706502519,1.4,1475472,584,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,22,20133322,인간중독,2014-05-14,11284787400,1.4,1441964,682,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,23,20139401,찌라시: 위험한 소문,2014-02-20,9111648087,1.1,1221420,560,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,24,20134590,빅매치,2014-11-27,8952096578,1.1,1177438,627,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,25,20135386,슬로우 비디오,2014-10-02,8913092219,1.1,1169562,618,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,26,20129787,방황하는 칼날,2014-04-10,7828526800,1.0,989881,594,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,27,20148842,우리는 형제입니다,2014-10-23,7263255399,0.9,970373,566,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,28,20136802,카트,2014-11-13,5912676633,0.7,812490,544,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,29,20130561,관능의 법칙,2014-02-13,5858771500,0.7,781516,591,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,30,20147176,상의원,2014-12-24,5293724564,0.6,676632,466,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,31,20138224,플랜맨,2014-01-09,4528561558,0.6,632299,458,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,32,20132482,우는 남자,2014-06-04,4923607800,0.6,603409,508,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,33,20147129,패션왕,2014-11-06,4367545379,0.5,594871,523,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,34,20134591,황제를 위하여,2014-06-11,4753511771,0.6,592367,423,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,35,20136060,몬스터,2014-03-13,4138057515,0.5,526547,527,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,36,20122787,또 하나의 약속,2014-02-06,3528892400,0.4,496937,192,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,37,20147931,소녀괴담,2014-07-02,3554806054,0.4,481696,455,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,38,20126090,조선미녀삼총사,2014-01-29,3471341321,0.4,480361,388,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,39,20136800,넛잡: 땅콩 도둑들,2014-01-29,3280608100,0.4,478392,382,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,40,20136863,마담 뺑덕,2014-10-02,3728956590,0.5,471169,536,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,41,20136043,신이 보낸 사람,2014-02-13,3068195600,0.4,424258,285,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,42,20148745,좋은 친구들,2014-07-10,3221841031,0.4,407210,371,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,43,20148626,나의 독재자,2014-10-30,2906692546,0.4,385934,654,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,44,20136062,하이힐,2014-06-03,2749906500,0.3,341606,385,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,45,20139964,레드카펫,2014-10-23,2405669580,0.3,316953,385,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,46,20134122,한공주,2014-04-17,1783518800,0.2,224808,226,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,47,20134588,덕수리 5형제,2014-12-04,1590807200,0.2,210777,346,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,48,20136312,아빠를 빌려드립니다,2014-11-20,1190329500,0.1,172652,326,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,49,20134585,가시,2014-04-10,1095301000,0.1,142170,356,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2014,50,20148927,맨홀,2014-10-08,1084557130,0.1,133663,286,한국,전체,2026/03,2026-05-28T11:10:51.615842+00:00
2015,1,20148048,베테랑,2015-08-05,105168155250,12.0,13414009,1064,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,2,20148851,암살,2015-07-22,98463132781,11.2,12705700,1519,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,3,20137048,국제시장,2014-12-17,69823893034,7.9,8911437,966,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,4,20149314,내부자들,2015-11-19,56465665657,6.4,7055332,1075,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,5,20148846,사도,2015-09-16,48842902501,5.6,6246849,1210,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,6,20134798,연평해전,2015-06-24,45563228330,5.2,6043784,1013,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,7,20145503,검은 사제들,2015-11-05,42405282092,4.8,5442128,1088,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,8,20136068,히말라야,2015-12-16,39469775448,4.5,5129409,1009,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,9,20149570,조선명탐정 : 사라진 놉의 딸,2015-02-11,30456879428,3.5,3872015,811,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,10,20148845,스물,2015-03-25,23558988686,2.7,3044134,926,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,11,20148855,극비수사,2015-06-18,22389535897,2.5,2860786,894,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,12,20156557,탐정 : 더 비기닝,2015-09-24,20463956973,2.3,2625686,764,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,13,20149569,악의 연대기,2015-05-14,17361815332,2.0,2192525,776,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,14,20136888,강남 1970,2015-01-21,17717971499,2.0,2192172,841,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,15,20143572,뷰티 인사이드,2015-08-20,16148479531,1.8,2053435,648,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,16,20142407,오늘의 연애,2015-01-14,14924654487,1.7,1891993,709,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,17,20148188,쎄시봉,2015-02-05,13570381911,1.5,1714803,829,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,18,20157464,더 폰,2015-10-22,12309164568,1.4,1593694,794,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,19,20145171,대호,2015-12-16,12104808332,1.4,1584168,892,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,20,20149266,차이나타운,2015-04-29,11989400678,1.4,1472006,551,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,21,20140703,장수상회,2015-04-09,8729412643,1.0,1163575,688,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,22,20142855,성난 변호사,2015-10-08,8723650039,1.0,1128288,607,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,23,20142402,간신,2015-05-21,8946842910,1.0,1110246,697,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,24,20157465,그놈이다,2015-10-28,8096427152,0.9,1046015,681,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,25,20143513,미쓰 와이프,2015-08-13,7387086869,0.8,988451,437,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,26,20131262,허삼관,2015-01-14,7405415569,0.8,955175,621,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,27,20141111,"님아, 그 강을 건너지 마오",2014-11-27,7509448200,0.9,955149,206,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,28,20148461,살인의뢰,2015-03-12,6986456737,0.8,855980,646,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,29,20148844,손님,2015-07-09,6385937880,0.7,828025,634,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,30,20149265,기술자들,2014-12-24,6241817635,0.7,786257,641,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,31,20156748,열정같은소리하고있네,2015-11-25,4758959902,0.5,654102,566,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,32,20145504,특종: 량첸살인기,2015-10-22,4754763118,0.5,616481,776,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,33,20140193,서부전선,2015-09-24,4751661400,0.5,609063,509,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,34,20148841,헬머니,2015-03-05,4120166972,0.5,522929,422,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,35,20143512,위험한 상견례 2,2015-04-29,3575384754,0.4,472693,429,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,36,20136063,순수의 시대,2015-03-05,3740948828,0.4,469891,546,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,37,20143511,오피스,2015-09-03,3460460230,0.4,441208,425,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,38,20130021,"협녀, 칼의 기억",2015-08-13,3360045489,0.4,431310,572,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,39,20130566,무뢰한,2015-05-27,3262087431,0.4,414626,482,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,40,20156807,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,2902090600,0.3,391760,544,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,41,20148553,내 심장을 쏴라,2015-01-28,2856859132,0.3,387409,452,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,42,20136057,소수의견,2015-06-24,2891431205,0.3,383332,398,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,43,20141224,경성학교: 사라진 소녀들,2015-06-18,2749027700,0.3,356342,489,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,44,20155826,치외법권,2015-08-27,2664941005,0.3,346483,446,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,45,20157501,극적인 하룻밤,2015-12-03,2610567429,0.3,320884,434,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,46,20140144,도리화가,2015-11-25,2246950339,0.3,317505,563,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,47,20100211,다이노 타임,2015-04-30,2099683100,0.2,283300,430,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,48,20130574,개를 훔치는 완벽한 방법,2014-12-31,2019166565,0.2,263227,205,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,49,20143510,함정,2015-09-10,2090877200,0.2,257990,445,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2015,50,20141602,소셜포비아,2015-03-12,1959704763,0.2,249169,368,한국,전체,2026/03,2026-05-28T11:10:52.134958+00:00
2016,1,20156564,부산행,2016-07-20,93178283048,10.0,11565479,1788,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,2,20145507,검사외전,2016-02-03,77319445264,8.3,9707158,1812,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,3,20159646,밀정,2016-09-07,61269783831,6.6,7500420,1444,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,4,20154910,터널,2016-08-10,57529484417,6.2,7120508,1105,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,5,20156250,인천상륙작전,2016-07-27,55101410303,5.9,7049643,1049,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,6,20153444,럭키,2016-10-13,56444461256,6.1,6975290,1158,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,7,20140194,곡성,2016-05-12,55863520382,6.0,6879908,1485,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,8,20150979,덕혜옹주,2016-08-03,44393828109,4.8,5599229,964,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,9,20161725,마스터,2016-12-21,39784641065,4.3,4935320,1501,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,10,20144641,판도라,2016-12-07,33955398164,3.7,4313864,1166,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
2016,11,20144444,아가씨,2016-06-01,35211229991,3.8,4287839,1171,한국,전체,2026/03,2026-05-28T11:10:52.644943+00:00
